1083 C  53.80000  -5.50000 -19.10000  9.000 
1084 C  59.70000   2.00000 -23.50000  6.000 
1085 C  61.20000  16.60000 -29.20000  6.000 
1086 C  64.60000  22.40000 -29.20000  6.000 
1087 C  65.60000  33.20000 -29.20000  5.000 
1088 C  64.20000  37.90000 -29.20000  4.000 
1089 C  65.40000  41.50000 -29.20000  4.000 
1090 C  64.40000  46.80000 -29.20000  4.000 
1091 C  62.60000  50.50000 -29.20000  4.000 
1092 C  62.60000  55.90000 -29.20000  4.000 
1093 C  69.30000  58.60000 -26.70000  4.000 
1094 C  64.60000  65.90000 -26.70000  4.000 
1095 T  59.90000  77.50000 -26.60000  4.000 
1096 C  43.30000 -36.80000  -7.90000  7.000 
1097 C  37.70000 -22.40000  -8.50000  6.000 
1098 C  42.80000 -12.10000  -6.00000  7.000 
1099 C  38.40000   1.60000  -6.00000  7.000 
1100 C  40.30000   5.70000  -6.00000  5.000 
1101 C  40.30000   9.00000  -6.00000  5.000 
1102 C  35.90000  12.50000  -6.00000  5.000 
1103 C  38.50000  19.30000 -11.20000  7.000 
1104 C  36.40000  25.70000 -11.20000  6.000 
1105 C  30.70000  29.30000 -12.20000  4.000 
1106 T  18.80000  43.30000 -16.20000  4.000 
